"SNo","company","ReviwerType","job_title","overall_ratings","workLifebalance_ratings","culturevalues_ratings","carreropportunities_ratings","benefits_ratings","seniormangemnet_ratings"
51731,"microsoft","Employee"," Recruiter",3,5,3,2,3,3
51732,"microsoft","Employee"," National Director",5,4,4,5,2,5
51733,"microsoft","Employee"," Anonymous Employee",4,5,3,4,4,4
51734,"microsoft","Alumni"," Anonymous Employee",4,3,3,4,5,3
51735,"microsoft","Employee"," General Manager",2,4,3,2,3,3
51736,"microsoft","Alumni"," Principal Engineering Manager",3,4,3,3,4,1
51737,"microsoft","Alumni"," Anonymous Employee",4,3,4,4,4,3
51738,"microsoft","Employee"," Senior Service Engineer",4,3,2,3,2,1
51739,"microsoft","Employee"," Anonymous Employee",2,3,4,4,4,3
51740,"microsoft","Employee"," Senior Service Engineer",5,3,4,4,5,3
51741,"microsoft","Alumni"," Digital Marketing Manager",4,4,5,4,5,3
51742,"microsoft","Alumni"," Anonymous Employee",2,2,2,3,2,2
51743,"microsoft","Employee"," Anonymous Employee",5,3,5,4,5,3
51744,"microsoft","Employee"," Anonymous Employee",3,3,3,5,3,3
51745,"microsoft","Employee"," SDEII",4,4,5,4,4,3
51746,"microsoft","Employee"," Anonymous Employee",4,4,4,5,4,3
51747,"microsoft","Alumni"," Senior Vice President",5,4,4,1,3,1
51748,"microsoft","Employee"," Anonymous Employee",4,5,4,4,3,5
51749,"microsoft","Employee"," Operations Program Manager",4,3,5,3,4,4
51750,"microsoft","Alumni"," Anonymous Employee",4,4,5,5,4,3
51751,"microsoft","Alumni"," Software Engineer",4,5,3,4,5,3
51752,"microsoft","Alumni"," Sales Planner",3,4,3,3,3,2
51753,"microsoft","Alumni"," Principal Software Engineer",3,3,3,4,4,4
51754,"microsoft","Employee"," Anonymous Employee",5,5,5,1,5,5
51755,"microsoft","Employee"," Anonymous Employee",4,4,4,5,4,3
51756,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
51757,"microsoft","Employee"," Senior Software Engineer",4,4,4,4,4,4
51758,"microsoft","Alumni"," Program Manager",2,4,1,1,4,1
51759,"microsoft","Alumni"," Anonymous Employee",3,3,3,4,3,3
51760,"microsoft","Employee"," Anonymous Employee",5,5,5,4,5,5
51761,"microsoft","Alumni"," Anonymous Employee",4,3,4,4,3,3
51762,"microsoft","Alumni"," Software Development Engineer Lead",4,3,3,4,4,3
51763,"microsoft","Employee"," Anonymous Employee",4,4,3,2,4,3
51764,"microsoft","Employee"," Anonymous Employee",4,5,4,4,5,1
51765,"microsoft","Alumni"," Senior Program Manager",4,3,3,3,5,4
51766,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
51767,"microsoft","Alumni"," Anonymous Employee",2,1,1,3,3,2
51768,"microsoft","Alumni"," Group Manager",3,2,3,2,2,2
51769,"microsoft","Alumni"," Anonymous Employee",3,3,4,4,4,3
51770,"microsoft","Alumni"," Anonymous Employee",5,3,4,4,4,3
51771,"microsoft","Alumni"," Senior Program Manager",4,2,4,4,4,3
51772,"microsoft","Employee"," Technology Solutions Professional",4,2,4,4,4,3
51773,"microsoft","Alumni"," Anonymous Employee",4,5,5,3,4,3
51774,"microsoft","Alumni"," Anonymous Employee",4,3,4,4,5,3
51775,"microsoft","Alumni"," Senior Software Engineer",4,4,3,5,5,4
51776,"microsoft","Alumni"," Software Design Engineer (SDE)",3,4,3,4,5,3
51777,"microsoft","Employee"," SERVICE ADVISOR",5,5,5,3,5,5
51778,"microsoft","Employee"," Anonymous Employee",4,1,3,5,4,4
51779,"microsoft","Employee"," Software Engineer II",4,5,3,3,4,3
51780,"microsoft","Alumni"," Anonymous Employee",4,4,4,4,4,4
51781,"microsoft","Alumni"," Anonymous Employee",2,1,3,1,3,2
51782,"microsoft","Alumni"," Group Product Manager",3,1,1,2,3,1
51783,"microsoft","Alumni"," Solution Specialist",3,2,4,3,4,2
51784,"microsoft","Employee"," Software Engineer",4,3,4,4,4,3
51785,"microsoft","Employee"," Program Manager",4,5,4,4,5,4
51786,"microsoft","Employee"," Anonymous Employee",3,4,3,2,5,3
51787,"microsoft","Alumni"," Business Administrator",3,4,3,4,2,3
51788,"microsoft","Employee"," Senior Hardware Program Manager",3,4,3,3,4,3
51789,"microsoft","Alumni"," Consultant",3,1,3,4,4,3
51790,"microsoft","Alumni"," Anonymous Employee",5,3,4,4,4,3
51791,"microsoft","Employee"," Software Development Engineer",4,5,1,1,3,1
51792,"microsoft","Alumni"," Anonymous Employee",4,5,2,3,5,2
51793,"microsoft","Alumni"," SWE",2,3,3,3,4,3
51794,"microsoft","Employee"," Anonymous Employee",5,3,4,4,4,3
51795,"microsoft","Alumni"," Principal Software Engineering Manager",3,4,3,3,5,2
51796,"microsoft","Alumni"," Service Engineer",4,3,4,5,5,5
51797,"microsoft","Employee"," Senior Program Manager",4,4,4,4,4,4
51798,"microsoft","Employee"," Anonymous Employee",1,3,1,4,4,3
51799,"microsoft","Alumni"," Program Manager",4,2,4,4,5,4
51800,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
51801,"microsoft","Employee"," Senior Technical Program Manager",4,3,4,3,4,3
51802,"microsoft","Employee"," Central Region Chief Technology Officer",4,2,3,2,3,2
51803,"microsoft","Employee"," Anonymous Employee",2,1,2,2,4,2
51804,"microsoft","Employee"," Escalation Engineer",5,5,5,5,4,5
51805,"microsoft","Employee"," Software Engineer",5,5,4,4,4,3
51806,"microsoft","Alumni"," Account Manager",1,1,1,3,3,1
51807,"microsoft","Employee"," Senior Program Manager",4,4,4,5,4,4
51808,"microsoft","Employee"," Program Manager",3,5,4,3,2,2
51809,"microsoft","Employee"," Software Engineer",3,4,4,4,3,3
51810,"microsoft","Employee"," Academic Account Executive",5,5,5,5,5,4
51811,"microsoft","Alumni"," Anonymous Employee",4,3,3,4,5,4
51812,"microsoft","Alumni"," Senior Director",4,4,5,4,4,4
51813,"microsoft","Alumni"," Principal Software Engineer",5,5,5,5,5,5
51814,"microsoft","Employee"," Senior Program Manager",4,3,4,4,4,3
51815,"microsoft","Employee"," Principal Program Manager",4,1,4,4,4,3
51816,"microsoft","Alumni"," Senior Program Manager",4,5,5,4,4,5
51817,"microsoft","Alumni"," Senior Software Engineer",4,4,4,3,5,4
51818,"microsoft","Employee"," Assistant Manager",3,1,3,4,5,1
51819,"microsoft","Alumni"," Anonymous Employee",3,4,4,3,4,3
51820,"microsoft","Alumni"," Anonymous Employee",5,3,5,5,5,4
51821,"microsoft","Alumni"," Software Development Engineer",4,4,4,4,5,2
51822,"microsoft","Alumni"," Senior Account Executive",5,2,5,4,4,4
51823,"microsoft","Alumni"," Senior Systems Engineer",5,4,4,4,4,3
51824,"microsoft","Alumni"," Anonymous Employee",5,5,4,3,5,3
51825,"microsoft","Alumni"," Anonymous Employee",4,3,4,4,4,3
51826,"microsoft","Alumni"," Operations Program Manager II",4,4,4,4,4,2
51827,"microsoft","Employee"," Consumer Product Advisor",4,3,5,3,5,4
51828,"microsoft","Alumni"," Anonymous Employee",3,2,4,3,3,3
51829,"microsoft","Alumni"," Product Advisor",3,5,5,1,4,3
51830,"microsoft","Employee"," Community Relations Manager",5,4,5,5,5,5
51831,"microsoft","Alumni"," Building Engineer",5,4,4,5,5,3
51832,"microsoft","Alumni"," Anonymous Employee",5,5,5,5,5,5
51833,"microsoft","Alumni"," Anonymous Employee",4,3,4,4,5,3
51834,"microsoft","Alumni"," Anonymous Employee",3,3,2,3,4,2
51835,"microsoft","Employee"," Anonymous Employee",5,3,4,4,4,3
51836,"microsoft","Employee"," Anonymous Employee",5,3,4,4,4,3
51837,"microsoft","Alumni"," Anonymous Employee",5,4,5,4,4,5
51838,"microsoft","Employee"," Product Marketing",3,4,4,3,4,3
51839,"microsoft","Alumni"," Anonymous Employee",3,3,4,5,5,3
51840,"microsoft","Employee"," Senior Director, Business Development",3,3,3,3,4,3
51841,"microsoft","Employee"," Senior Software Engineer",5,5,5,5,4,4
51842,"microsoft","Employee"," Anonymous Employee",4,5,4,4,4,4
51843,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
51844,"microsoft","Employee"," Data Solutions Architect",5,5,5,5,5,5
51845,"microsoft","Employee"," Community Captain",4,3,5,2,4,4
51846,"microsoft","Alumni"," Anonymous Employee",4,4,3,5,3,5
51847,"microsoft","Employee"," Anonymous Employee",5,3,4,4,4,3
51848,"microsoft","Employee"," Anonymous Employee",5,3,4,5,5,2
51849,"microsoft","Employee"," Anonymous Employee",3,3,3,2,4,3
51850,"microsoft","Alumni"," Anonymous Employee",5,3,4,4,4,3
51851,"microsoft","Employee"," Product Advisor",5,4,5,4,5,5
51852,"microsoft","Employee"," Marketing Director",5,2,3,5,5,4
51853,"microsoft","Employee"," Software Engineer",5,3,4,5,4,4
51854,"microsoft","Employee"," Anonymous Employee",5,4,5,5,5,4
51855,"microsoft","Alumni"," Anonymous Employee",5,3,4,4,4,3
51856,"microsoft","Alumni"," Product Marketing Manager",4,5,4,5,5,4
51857,"microsoft","Employee"," Account Executive",5,2,5,4,5,2
51858,"microsoft","Alumni"," Anonymous Employee",3,3,4,4,4,3
51859,"microsoft","Alumni"," Principal Software Engineer",3,3,4,3,3,3
51860,"microsoft","Employee"," Senior Software Engineer",5,3,4,5,4,3
51861,"microsoft","Employee"," Software Engineer",5,5,3,5,5,3
51862,"microsoft","Employee"," Senior Software Development Engineer",4,4,3,3,3,4
51863,"microsoft","Alumni"," Senior Software Engineer",2,1,1,1,1,1
51864,"microsoft","Employee"," Technical Project Manager",5,3,5,5,4,4
51865,"microsoft","Alumni"," Senior Software Engineer",5,3,5,4,5,4
51866,"microsoft","Employee"," Manager",5,3,4,4,4,3
51867,"microsoft","Alumni"," Anonymous Employee",4,5,4,3,5,3
51868,"microsoft","Alumni"," Anonymous Employee",4,4,4,4,5,4
51869,"microsoft","Employee"," Business Program Manager",4,5,5,5,5,3
51870,"microsoft","Alumni"," Senior Build Engineer",4,3,4,3,4,3
51871,"microsoft","Alumni"," Anonymous Employee",2,1,2,2,5,2
51872,"microsoft","Employee"," Software Engineer",3,5,3,3,2,2
51873,"microsoft","Alumni"," Program Manager",5,5,3,5,2,5
51874,"microsoft","Alumni"," Anonymous Employee",4,4,3,3,5,1
51875,"microsoft","Employee"," Service Engineer",5,5,5,4,5,4
51876,"microsoft","Employee"," Anonymous Employee",5,5,5,4,5,5
51877,"microsoft","Employee"," Business Group",4,2,5,5,4,1
51878,"microsoft","Alumni"," Technical Support Engineer",4,4,4,4,4,4
51879,"microsoft","Alumni"," Program Manager",2,1,3,3,4,2
51880,"microsoft","Alumni"," Senior Director",3,3,3,3,4,3
51881,"microsoft","Alumni"," Anonymous Employee",5,3,4,5,5,4
51882,"microsoft","Employee"," Senior Software Engineer",5,5,5,4,4,4
51883,"microsoft","Alumni"," Anonymous Employee",4,2,2,4,4,2
51884,"microsoft","Employee"," Senior User Experience Designer",4,4,3,3,3,2
51885,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
51886,"microsoft","Alumni"," Senior Lead Program Manager",4,4,5,4,5,4
51887,"microsoft","Employee"," Principal Program Manager",4,3,4,4,3,4
51888,"microsoft","Employee"," Senior Software Engineer",4,5,3,5,4,4
51889,"microsoft","Employee"," Anonymous Employee",3,5,1,1,4,1
51890,"microsoft","Employee"," Anonymous Employee",4,4,3,2,3,4
51891,"microsoft","Employee"," Anonymous Employee",5,5,4,4,3,4
51892,"microsoft","Employee"," Social Media Community Manager",5,5,5,5,5,5
51893,"microsoft","Alumni"," Global Delivey RM",4,3,4,3,4,2
51894,"microsoft","Alumni"," Anonymous Employee",4,5,3,3,4,3
51895,"microsoft","Employee"," Analyst",4,4,4,4,4,4
51896,"microsoft","Alumni"," Anonymous Employee",4,3,4,4,4,3
51897,"microsoft","Alumni"," Senior User Experience Designer",4,4,4,4,4,4
51898,"microsoft","Alumni"," Senior Service Engineer",4,5,4,2,4,3
51899,"microsoft","Employee"," Anonymous Employee",2,1,1,3,3,1
51900,"microsoft","Alumni"," Program Manager",4,5,4,4,5,3
51901,"microsoft","Employee"," Consumer Product Advisor",3,3,4,2,5,4
51902,"microsoft","Employee"," Anonymous Employee",3,3,3,3,4,2
51903,"microsoft","Alumni"," Anonymous Employee",4,4,4,5,5,4
51904,"microsoft","Employee"," Anonymous Employee",4,5,4,5,5,2
51905,"microsoft","Alumni"," Software Engineer-II",4,5,5,2,4,4
51906,"microsoft","Employee"," Anonymous Employee",2,3,2,3,2,2
51907,"microsoft","Employee"," Senior Software Engineer",4,1,4,4,3,1
51908,"microsoft","Alumni"," Anonymous Employee",3,3,3,4,4,3
51909,"microsoft","Alumni"," Program Manager",3,3,3,3,3,2
51910,"microsoft","Employee"," Business Development &amp, Strategy | Manager",3,3,4,4,4,3
51911,"microsoft","Alumni"," General Manager",5,5,5,5,5,5
51912,"microsoft","Employee"," Anonymous Employee",2,1,4,1,3,1
51913,"microsoft","Employee"," Anonymous Employee",5,5,4,5,5,3
51914,"microsoft","Alumni"," Anonymous Employee",5,5,5,4,4,4
51915,"microsoft","Alumni"," Anonymous Employee",4,4,4,4,4,4
51916,"microsoft","Alumni"," Anonymous Employee",2,3,4,4,4,3
51917,"microsoft","Alumni"," Anonymous Employee",3,4,4,4,4,3
51918,"microsoft","Employee"," Anonymous Employee",3,3,4,3,5,5
51919,"microsoft","Employee"," Anonymous Employee",5,3,4,4,4,3
51920,"microsoft","Employee"," Anonymous Employee",5,3,5,4,5,5
51921,"microsoft","Employee"," Anonymous Employee",5,5,5,5,5,4
51922,"microsoft","Alumni"," Senior Program Management",5,5,5,5,5,5
51923,"microsoft","Employee"," Anonymous Employee",4,5,4,4,4,4
51924,"microsoft","Employee"," Anonymous Employee",4,1,4,4,5,4
51925,"microsoft","Alumni"," Senior Software Development Engineer",4,3,4,4,4,3
51926,"microsoft","Alumni"," Anonymous Employee",4,4,4,4,3,4
51927,"microsoft","Employee"," Senior Software Development Engineer",4,3,5,3,3,4
51928,"microsoft","Employee"," Senior Operations Engineer",1,3,1,2,3,1
51929,"microsoft","Employee"," Anonymous Employee",5,3,4,4,4,3
51930,"microsoft","Employee"," Anonymous Employee",5,5,5,5,5,2
51931,"microsoft","Alumni"," Data",3,5,5,2,5,3
51932,"microsoft","Employee"," Service Delivery Engineer",4,4,5,4,5,5
51933,"microsoft","Alumni"," Anonymous Employee",4,2,3,4,4,2
51934,"microsoft","Alumni"," Program Manager",3,4,3,5,4,2
51935,"microsoft","Alumni"," Software Engineer",3,3,4,3,2,3
51936,"microsoft","Employee"," Principal Software Engineering Manager",3,3,2,2,5,2
51937,"microsoft","Employee"," Anonymous Employee",5,3,4,4,4,3
51938,"microsoft","Employee"," General Manager",4,5,4,4,5,3
51939,"microsoft","Employee"," Software Engineer",5,3,4,5,4,2
51940,"microsoft","Employee"," Anonymous Employee",5,5,5,5,5,5
51941,"microsoft","Employee"," Software Development Engineer II",5,5,5,5,4,5
51942,"microsoft","Employee"," Director",4,3,4,4,4,4
51943,"microsoft","Alumni"," Mid-Level Manager",2,2,1,4,4,2
51944,"microsoft","Employee"," Senior Architect",5,4,5,4,5,4
51945,"microsoft","Employee"," Anonymous Employee",4,3,4,3,4,4
51946,"microsoft","Employee"," Anonymous Employee",4,3,4,5,3,4
51947,"microsoft","Employee"," Anonymous Employee",5,3,4,4,4,3
51948,"microsoft","Employee"," Inside Opportunity Executive",3,5,5,2,3,2
51949,"microsoft","Alumni"," Anonymous Employee",5,3,5,5,4,5
51950,"microsoft","Employee"," Software Engineer",5,5,4,4,5,5
51951,"microsoft","Employee"," Principal Service Engineering Manager",4,2,2,4,5,2
51952,"microsoft","Employee"," Anonymous Employee",5,3,4,4,3,4
51953,"microsoft","Employee"," Senior Program Manager",3,3,3,2,3,2
51954,"microsoft","Employee"," Group Engineering Manager",3,3,3,4,4,2
51955,"microsoft","Employee"," Anonymous Employee",5,3,4,4,4,3
51956,"microsoft","Employee"," District Sales Manager",5,4,5,4,4,5
51957,"microsoft","Employee"," Anonymous Employee",5,3,4,4,4,3
51958,"microsoft","Employee"," Software Development Engineer II",5,5,5,5,5,5
51959,"microsoft","Employee"," Senior Software Development Engineer",4,4,4,4,3,3
51960,"microsoft","Alumni"," Anonymous Employee",4,3,4,4,4,3
51961,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
51962,"microsoft","Employee"," Anonymous Employee",4,2,2,4,4,5
51963,"microsoft","Employee"," Senior Software Development Engineer",4,5,4,5,3,3
51964,"microsoft","Employee"," Anonymous Employee",3,3,2,3,4,3
51965,"microsoft","Employee"," GM Public Sector",3,2,3,3,3,3
51966,"microsoft","Employee"," Data Scientist",5,5,5,5,5,5
51967,"microsoft","Employee"," Anonymous Employee",4,5,4,4,5,4
51968,"microsoft","Employee"," Anonymous Employee",4,3,4,4,5,5
51969,"microsoft","Employee"," Senior Program Manager",4,3,3,3,4,2
51970,"microsoft","Employee"," Senior Software Engineer",4,5,2,4,4,3
51971,"microsoft","Alumni"," Anonymous Employee",3,2,4,3,3,3
51972,"microsoft","Alumni"," Anonymous Employee",5,3,4,4,4,3
51973,"microsoft","Employee"," Group Program Manager",4,5,4,4,4,3
51974,"microsoft","Alumni"," Anonymous Employee",5,5,5,5,5,5
51975,"microsoft","Employee"," Senior Software Engineer",5,3,3,3,5,2
51976,"microsoft","Alumni"," Anonymous Employee",4,3,3,3,3,3
51977,"microsoft","Employee"," Senior Program Manager",2,2,2,3,4,1
51978,"microsoft","Employee"," Anonymous Employee",3,5,4,3,4,4
51979,"microsoft","Alumni"," Anonymous Employee",3,2,2,2,2,1
51980,"microsoft","Alumni"," Senior Marketing Manager",4,4,4,4,5,2
51981,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
51982,"microsoft","Employee"," Senior Software Engineer",4,5,4,4,4,4
51983,"microsoft","Employee"," Program Manager",4,4,4,3,4,4
51984,"microsoft","Alumni"," Software Engineer",4,5,4,3,4,3
51985,"microsoft","Employee"," Data Analyst",4,3,4,3,3,2
51986,"microsoft","Employee"," Financial Analyst",4,5,4,4,4,3
51987,"microsoft","Alumni"," Anonymous Employee",2,2,1,2,5,1
51988,"microsoft","Employee"," Anonymous Employee",3,3,3,3,5,3
51989,"microsoft","Employee"," Software Development Engineer",4,5,4,4,4,3
51990,"microsoft","Employee"," Anonymous Employee",4,5,4,2,3,3
51991,"microsoft","Employee"," Anonymous Employee",5,3,5,4,5,4
51992,"microsoft","Alumni"," Group Manager",2,3,4,4,4,3
51993,"microsoft","Alumni"," Director, In-Store Marketing",5,2,4,5,4,4
51994,"microsoft","Employee"," Mechanical Engineer",5,4,4,4,5,4
51995,"microsoft","Alumni"," Anonymous Employee",5,3,4,4,4,3
51996,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
51997,"microsoft","Alumni"," Contractor - Marketing Specialist",5,5,5,5,2,3
51998,"microsoft","Employee"," Anonymous Employee",3,3,4,4,4,3
51999,"microsoft","Alumni"," User Interface Designer",3,3,3,5,4,4
52000,"microsoft","Employee"," Software Engineer",5,5,5,5,5,5
52001,"microsoft","Alumni"," Software Engineer",4,4,2,5,5,3
52002,"microsoft","Employee"," Software Engineer",4,5,5,4,4,4
52003,"microsoft","Alumni"," Anonymous Employee",4,5,5,5,5,3
52004,"microsoft","Alumni"," User Experience Designer",4,4,5,4,5,4
52005,"microsoft","Employee"," Senior Business Program Manager",3,2,3,3,4,3
52006,"microsoft","Employee"," Senior Finance Manager",5,5,4,3,4,5
52007,"microsoft","Employee"," Design Researcher",5,5,5,5,5,5
52008,"microsoft","Employee"," Program Manager",5,5,3,5,5,3
52009,"microsoft","Employee"," Anonymous Employee",5,5,5,5,4,3
52010,"microsoft","Employee"," Anonymous Employee",5,5,4,5,5,5
52011,"microsoft","Employee"," Senior User Experience Designer",4,5,3,5,4,2
52012,"microsoft","Employee"," Anonymous Employee",4,4,5,3,4,3
52013,"microsoft","Employee"," SDEII",3,2,4,3,4,3
52014,"microsoft","Alumni"," Anonymous Employee",3,3,3,3,3,2
52015,"microsoft","Employee"," Customer Service Advisor",5,3,5,3,4,5
52016,"microsoft","Employee"," Software Engineer",3,4,3,4,5,3
52017,"microsoft","Employee"," Anonymous Employee",5,3,4,4,4,3
52018,"microsoft","Employee"," Group Finance Manager",5,4,4,4,5,4
52019,"microsoft","Employee"," Senior Program Manager",5,3,3,3,4,3
52020,"microsoft","Employee"," Anonymous Employee",4,4,4,3,4,3
52021,"microsoft","Employee"," Senior Business Program Manager",4,3,4,4,4,4
52022,"microsoft","Employee"," Product Marketing Manager",4,5,5,5,5,5
52023,"microsoft","Employee"," Principal Lead",3,3,3,3,3,1
52024,"microsoft","Employee"," Anonymous Employee",5,5,5,4,5,4
52025,"microsoft","Employee"," Anonymous Employee",5,5,5,5,5,5
52026,"microsoft","Employee"," Product Advisor",5,3,5,3,4,4
52027,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
52028,"microsoft","Employee"," Technical Account Manager",5,4,5,5,5,4
52029,"microsoft","Employee"," Program Manager",3,4,2,5,4,2
52030,"microsoft","Alumni"," Business Program Manager",5,5,5,1,5,1
52031,"microsoft","Employee"," Anonymous Employee",4,2,4,4,4,3
52032,"microsoft","Employee"," Senior Software Engineer",4,5,4,4,3,2
52033,"microsoft","Alumni"," Anonymous Employee",4,4,4,4,4,4
52034,"microsoft","Employee"," Operations Manager",4,1,2,4,5,2
52035,"microsoft","Employee"," Software Engineer II",3,3,3,3,3,3
52036,"microsoft","Employee"," Executive Assistant",5,5,5,5,5,2
52037,"microsoft","Employee"," Senior User Experience Designer",5,5,5,5,5,4
52038,"microsoft","Alumni"," Product Advisor",5,4,5,3,4,3
52039,"microsoft","Employee"," Anonymous Employee",4,3,4,4,4,3
