Company,jobtitle,overall_ratings,workLifebalance_ratings,culturevalues_ratings,carreropportunities_ratings,benefits_ratings,seniormangemnet_ratings
microsoft,QA Manager,5,5,5,5,5,5
microsoft,Quality Assurance,2,3,4,2,1,2
microsoft,Quality Assurance Engineer,3,3,2,2,1,2
microsoft,Quality Assurance Lead,5,4,4,4,4,4
microsoft,Quality Control Manager,5,4,5,5,5,5
microsoft,R&amp,\N,5,5,5,5,5
microsoft,RDAA,4,3,4,4,4,3
microsoft,RF Engineer,3,3,1,1,4,1
microsoft,Racrutiment Associate,3,4,5,2,3,3
microsoft,Recruiter,5,4,4,4,4,4
microsoft,Recruiting,4,2,3,3,5,3
microsoft,Recruiting Coordinator,3,3,4,3,2,4
microsoft,Regional IT Manager,5,3,5,5,4,4
microsoft,Regional Manager,5,4,5,5,5,5
microsoft,Regional Marketing Manager,1,4,1,1,4,1
microsoft,Regional Operations Lead,4,4,4,4,3,3
microsoft,Regional Sales Director,5,5,5,5,5,5
microsoft,Regional Sales Manager,4,3,3,3,4,2
microsoft,Relationship Manager,4,3,3,3,4,3
microsoft,Relationship Marketing,3,3,4,3,3,3
microsoft,Release Program Manager,4,4,4,4,4,4
microsoft,Reliability,5,4,4,4,4,4
microsoft,Reliability Engineer,5,3,4,4,4,4
microsoft,Reporting Analyst,4,5,5,3,3,5
microsoft,Reporting Associate,4,5,4,3,4,4
microsoft,Research Associate,5,3,3,5,3,5
microsoft,Research Associate II,4,5,5,3,2,3
microsoft,Research Intern,5,4,4,4,4,4
microsoft,Research Software Design Engineer,3,4,4,4,4,2
microsoft,Research Software Development Engineer,4,4,3,4,4,3
microsoft,Research Software Development Engineer II,5,5,5,5,5,5
microsoft,Researcher,4,4,4,4,4,4
microsoft,Retail Account Manager,5,2,4,4,5,4
microsoft,Retail Learning Specialist,5,4,5,5,5,5
microsoft,Retail Partner Specialist,5,3,5,5,5,5
microsoft,Retail Partner Store Specialist,4,3,5,3,4,5
microsoft,Retail Sales &amp,\N,\N,5,5,5,5
microsoft,Retail and Disti PAM,3,5,3,3,3,2
microsoft,Royalty Operations Manager,5,5,5,5,5,5
microsoft,S S E(Senior Software Engineer),5,3,3,5,5,3
microsoft,SAM&amp,\N,5,3,3,3,3
microsoft,SAP Architect,5,5,4,5,3,5
microsoft,SDE II,2,5,4,2,2,2
microsoft,SDE-2,5,5,5,5,5,3
microsoft,SDE-II,4,4,4,4,4,3
microsoft,SDE1,4,3,4,3,4,3
microsoft,SDE2,4,4,4,4,4,3
microsoft,SDEII,4,3,4,4,4,3
microsoft,SDET2,3,3,2,2,3,2
microsoft,SDM,5,5,4,3,4,4
microsoft,SE II,5,4,4,5,5,4
microsoft,SE2,5,5,5,5,5,5
microsoft,SERVICE ADVISOR,4,4,4,3,4,4
microsoft,SHAREPOINT ONLINE CONSULTANT,4,3,4,4,4,3
microsoft,SMS&amp,\N,5,3,4,4,4
microsoft,SMSG,5,4,5,4,5,5
microsoft,SO2 Applications Engineer,5,5,5,5,5,5
microsoft,SOG Manager,2,1,1,2,1,1
microsoft,SPM,5,5,4,5,5,5
microsoft,SQL BI Developer,5,5,4,4,4,5
microsoft,SQL Server Support Engineer,4,2,3,4,3,2
microsoft,SSP,3,3,3,3,4,2
microsoft,SSP-sales,3,3,3,4,3,2
microsoft,SWE,5,5,5,4,3,4
microsoft,SWE II,5,4,5,5,5,5
microsoft,Sales,4,4,4,4,4,3
microsoft,Sales &amp,\N,4,4,5,3,5
microsoft,Sales - Enterprise,5,5,5,4,4,2
microsoft,Sales Advisor,5,5,5,5,5,5
microsoft,Sales Associate,4,4,4,3,3,4
microsoft,Sales Consultant,1,1,1,1,1,1
microsoft,Sales Development Specialist,4,4,3,4,3,3
microsoft,Sales Director,4,4,4,4,4,3
microsoft,Sales Excellence,3,3,4,3,4,3
microsoft,Sales Excellence Manager,5,4,5,5,4,4
microsoft,Sales Execllence,4,5,2,4,4,4
microsoft,Sales Executive,4,4,4,4,3,4
microsoft,Sales Field Representative,4,5,4,3,4,4
microsoft,Sales Job,2,1,1,2,5,1
microsoft,Sales Manager,4,4,4,4,4,3
microsoft,Sales Operation Lead,3,4,3,3,4,3
microsoft,Sales Operations Analyst,4,4,3,4,4,4
microsoft,Sales Operations Lead,4,2,4,2,3,2
microsoft,Sales Operations Manager,4,4,4,2,4,3
microsoft,Sales Professional,3,4,2,4,4,3
microsoft,Sales Representative,5,5,5,4,5,4
microsoft,Sales Representative (Opportunity/Territory Manager),3,4,4,4,4,4
microsoft,Sales Solution Specialist,5,5,5,5,5,4
microsoft,Sales Specialist,5,4,4,4,5,5
microsoft,Seasoned FTE,2,1,1,3,3,1
microsoft,Secretary,5,5,5,5,5,5
microsoft,Secure Infrastructure Consultant MACH,5,4,5,5,5,4
microsoft,Security Engineer,4,5,4,4,4,4
microsoft,Security Investigator,5,4,5,5,5,4
microsoft,Security Manager,5,5,5,5,5,5
microsoft,Security Program Manager,5,5,5,5,5,5
microsoft,Security Researcher,3,1,3,3,4,1
microsoft,See,5,3,4,4,4,3
microsoft,Senior,4,4,4,4,4,4
microsoft,Senior Account Executive,4,3,4,4,3,3
microsoft,Senior Account Manager,4,4,4,4,4,4
microsoft,Senior Account Professional Touchstone Marketing,3,4,4,3,3,3
microsoft,Senior Account Technology Specialist (ATS),3,3,4,4,4,3
microsoft,Senior Advocacy Manager,5,4,5,5,5,5
microsoft,Senior Analyst,2,4,4,2,4,1
microsoft,Senior Animator,5,3,4,5,5,4
microsoft,Senior Applications Developer,3,1,1,5,4,3
microsoft,Senior Applications Development Manager II,5,4,5,5,4,4
microsoft,Senior Applied Researcher,5,5,4,4,4,5
microsoft,Senior Applied Scientist,5,5,5,5,5,3
microsoft,Senior Architect,3,3,4,3,4,3
microsoft,Senior Attorney,5,4,4,5,5,4
microsoft,Senior Audience Marketing Manager,4,3,4,4,4,2
microsoft,Senior Business Analysis Manager,3,4,1,2,4,2
microsoft,Senior Business Analyst,4,4,4,4,4,4
microsoft,Senior Business Consultant,1,1,3,2,2,1
microsoft,Senior Business Development Manager,3,4,3,3,5,4
microsoft,Senior Business Leader,1,3,1,1,3,1
microsoft,Senior Business Manager,4,4,5,3,4,4
microsoft,Senior Business Operations Manager,4,2,4,3,4,4
microsoft,Senior Business Planner,4,5,5,4,4,4
microsoft,Senior Business Planning Manager,4,4,3,3,4,3
microsoft,Senior Business Process Manager,5,3,5,4,4,4
microsoft,Senior Business Program Manager,4,3,3,4,4,3
microsoft,Senior Category Manager,4,4,5,3,4,4
microsoft,Senior Channel Executive,4,4,3,3,5,4
microsoft,Senior Channel Marketing Manager,4,3,4,4,4,4
microsoft,Senior Channel Operations and Customer Logistics Manager,5,4,4,3,4,3
microsoft,Senior Cloud Consultant,5,4,5,5,5,5
microsoft,Senior Communications Manager,4,2,4,4,4,4
microsoft,Senior Consultant,4,4,4,4,4,4
microsoft,Senior Consultant II,5,5,5,3,4,5
microsoft,Senior Content Developer,5,4,4,4,5,4
microsoft,Senior Content Manager,5,5,5,5,4,4
microsoft,Senior Content Project Manager,4,5,3,4,5,3
microsoft,Senior Content Publisher,4,3,3,3,5,3
microsoft,Senior Content Publishing Manager,4,3,4,4,4,3
microsoft,Senior Controller,5,5,5,5,4,4
microsoft,Senior Data Platforms Engineer,3,3,5,4,3,3
microsoft,Senior Data Scientist,4,5,4,4,4,4
microsoft,Senior Delivery Manager,5,4,5,4,4,4
microsoft,Senior Delivery Project Manager,3,3,2,3,4,2
microsoft,Senior Design Engineer,3,4,2,3,3,3
microsoft,Senior Design Manager,5,4,5,5,4,5
microsoft,Senior Design Researcher,5,5,5,4,5,4
microsoft,Senior Design Strategist,5,5,5,5,4,4
microsoft,Senior Design Verification Engineer,5,5,5,5,4,4
microsoft,Senior Designer,3,4,4,4,4,2
microsoft,Senior Dev Engineer In Test,5,5,5,5,5,5
microsoft,Senior Dev Lead,4,4,4,3,4,3
microsoft,Senior Development Engineer,4,5,5,5,5,5
microsoft,Senior Development Engineer Lead,5,5,4,5,5,5
microsoft,Senior Development Lead,4,3,4,4,4,3
microsoft,Senior Development Manager,5,4,4,5,4,3
microsoft,Senior Digital Marketing Manager,3,3,2,3,4,4
microsoft,Senior Director,3,3,3,3,4,3
microsoft,Senior Director Global Management Excellence Strategy,4,4,5,5,4,3
microsoft,Senior Director Marketing,4,3,3,4,4,3
microsoft,Senior Director Product Marketing,4,4,4,5,5,3
microsoft,Senior Dynamics CRM Consultant,3,3,3,3,4,3
microsoft,Senior E-commerce Manager,4,4,4,4,5,4
microsoft,Senior ECommerce Leader,5,3,4,5,4,4
microsoft,Senior Editor,4,5,4,5,5,4
microsoft,Senior Electrical Engineer,4,3,4,4,3,3
microsoft,Senior Engagement Manager,3,3,4,4,5,3
microsoft,Senior Engineer,3,3,3,4,4,3
microsoft,Senior Engineering Lead,5,5,5,4,4,4
microsoft,Senior Engineering Manager,4,3,4,4,3,3
microsoft,Senior Engineering Program Manager,4,1,2,1,4,4
microsoft,Senior Enterprise Architect,5,2,5,4,5,4
microsoft,Senior Escalation Engineer,4,4,4,4,5,3
microsoft,Senior Evangelist,5,5,4,4,5,4
microsoft,Senior Event Manager,3,3,4,4,4,3
microsoft,Senior Finance Manager,4,4,4,4,4,3
microsoft,Senior Financial Analyst,4,3,4,4,4,3
microsoft,Senior Financial Controller,4,4,4,5,5,4
microsoft,Senior Financial Manager,4,4,4,4,4,3
microsoft,Senior Hardware Engineer,4,3,4,4,3,3
microsoft,Senior Hardware Program Manager,3,4,3,3,4,3
microsoft,Senior Human Resources Assistant,5,5,4,2,5,3
microsoft,Senior Human Resources Director,5,5,4,5,5,5
microsoft,Senior Human Resources Manager,4,3,4,3,5,4
microsoft,Senior Human Resources Professional,4,4,3,4,4,3
microsoft,Senior IT Program Manager,3,3,3,3,5,1
microsoft,Senior IT Software Developer,4,3,3,3,4,3
microsoft,Senior Instructional Designer,3,2,3,3,4,2
microsoft,Senior International Product Manager,4,5,4,4,4,3
microsoft,Senior Lead,5,4,5,5,4,4
microsoft,Senior Lead Program Manager,4,4,4,4,4,3
microsoft,Senior Lead Software Development Engineer,4,4,4,4,4,3
microsoft,Senior Lead Software Development Engineer In Test (SDET),3,4,4,3,3,3
microsoft,Senior Lead Software Engineer,5,4,5,5,4,4
microsoft,Senior Manager,4,4,4,4,4,3
microsoft,Senior Manager - Finance,3,4,4,4,3,2
microsoft,Senior Manager Level,2,1,1,3,4,1
microsoft,Senior Manager of Investigations,5,3,4,4,4,3
microsoft,Senior Manufacturing Test Engineer,4,4,4,3,5,4
microsoft,Senior Market Research Manager,4,4,4,4,4,4
microsoft,Senior Marketing Communications Consultant,5,5,5,5,4,4
microsoft,Senior Marketing Communications Manager,4,4,3,4,4,3
microsoft,Senior Marketing Manager,4,4,4,4,4,3
microsoft,Senior Mechanical Engineer,4,3,4,4,5,3
microsoft,Senior Network Architect,4,4,3,3,4,3
microsoft,Senior Network Engineer,5,4,4,4,4,4
microsoft,Senior OE Systems LEAD,5,4,4,5,5,4
microsoft,Senior Operations Engineer,3,3,3,4,4,2
microsoft,Senior Operations Manager,5,5,5,4,5,5
microsoft,Senior Operations Program Manager,3,4,3,4,4,3
microsoft,Senior PFE,5,4,4,4,4,4
microsoft,Senior PM,4,4,4,4,4,4
microsoft,Senior PM Manager,4,4,4,4,4,3
microsoft,Senior PR Manager,4,4,4,2,4,4
microsoft,Senior Paralegal,3,3,2,3,4,2
microsoft,Senior Partner Development Manager,3,4,3,3,3,1
microsoft,Senior Porgram Manager,4,4,4,4,4,2
microsoft,Senior Power Design Engineer,3,4,2,3,5,1
microsoft,Senior Premier Field Engineer,4,3,3,4,4,3
microsoft,Senior Producer,4,4,4,4,4,3
microsoft,Senior Product Designer,4,4,4,4,4,4
microsoft,Senior Product Engineer,4,3,4,4,4,3
microsoft,Senior Product Manager,4,4,4,4,4,3
microsoft,Senior Product Marketing Manager,4,4,4,4,4,3
microsoft,Senior Product Planner,2,4,4,4,5,2
microsoft,Senior Product Specialist,3,3,4,2,5,3
microsoft,Senior Program Manager,4,4,4,4,4,3
microsoft,Senior Program Manager Engineering,3,3,4,4,5,4
microsoft,Senior Program Manager In IT,2,3,4,2,4,3
microsoft,Senior Program Manager Lead,4,4,4,4,4,3
microsoft,Senior Program Manager and Business Analyst,5,4,4,4,4,4
microsoft,Senior Program Pamanger,3,4,2,2,3,1
microsoft,Senior Programming Writer,4,4,4,4,5,3
microsoft,Senior Project Delivery Manager,5,4,5,5,5,5
microsoft,Senior Project Manager,4,3,4,4,4,3
microsoft,Senior QA Lead,4,4,4,4,5,3
microsoft,Senior Quality Manager,2,4,4,3,2,2
microsoft,Senior Recruiter,5,5,5,5,5,4
microsoft,Senior Release Manager,4,3,4,4,4,3
microsoft,Senior Research Software Development Engineer,4,3,4,4,3,3
microsoft,Senior Researcher,5,5,5,4,4,5
microsoft,Senior S/W Engineer,3,3,3,1,3,3
microsoft,Senior SQL Support Engineer,3,2,3,3,3,3
microsoft,Senior Sales Director,5,5,5,5,3,4
microsoft,Senior Sales Excellence &amp,\N,3,4,4,3,4
microsoft,Senior Sales Executive,4,3,4,4,4,4
microsoft,Senior Sales Manager,5,4,4,4,4,3
microsoft,Senior Scientist,5,5,5,5,5,3
microsoft,Senior Security Manager,4,4,4,4,4,3
microsoft,Senior Service Engineer,4,3,4,4,4,3
microsoft,Senior Service Engineering Manager,3,4,1,2,2,2
microsoft,Senior Services Manager,5,4,5,3,5,4
microsoft,Senior Site Manager,3,5,3,2,4,1
microsoft,Senior Software Design Engineer,4,4,4,4,4,4
microsoft,Senior Software Developer,4,4,4,4,4,3
microsoft,Senior Software Developer Lead,4,4,4,5,4,2
microsoft,Senior Software Development Engineer,4,4,4,4,4,3
microsoft,Senior Software Development Engineer (SDE),4,4,4,3,3,3
microsoft,Senior Software Development Engineer (Senior SDE),4,3,4,5,4,3
microsoft,Senior Software Development Engineer II,5,4,5,5,5,5
microsoft,Senior Software Development Engineer In Test,4,4,3,4,4,3
microsoft,Senior Software Development Engineer In Test (SDET),4,4,4,4,4,3
microsoft,Senior Software Development Engineer In Test Lead,4,4,4,4,4,3
microsoft,Senior Software Development Engineer In Test Manager,3,2,4,4,4,3
microsoft,Senior Software Development Engineer Lead,4,4,4,4,4,3
microsoft,Senior Software Development Lead,4,5,4,4,4,4
microsoft,Senior Software Development Manager,5,3,4,5,5,5
microsoft,Senior Software Eng Lead,3,3,1,3,5,3
microsoft,Senior Software Engineer,4,4,4,4,4,3
microsoft,Senior Software Engineer (),5,5,3,4,4,3
microsoft,Senior Software Engineer (Development Lead),4,1,3,4,4,2
microsoft,Senior Software Engineer Lead,1,2,1,1,3,1
microsoft,Senior Software Engineering Lead,3,3,2,3,4,2
microsoft,Senior Software Engineering Manager,4,3,4,4,4,3
microsoft,Senior Software Test Lead,4,5,4,4,4,4
microsoft,Senior Solution Manager,2,3,3,2,3,2
microsoft,Senior Solution Specialist,3,3,3,3,4,3
microsoft,Senior Solutions Architect,4,5,5,4,4,3
microsoft,Senior Solutions Manager,2,5,4,3,4,4
microsoft,Senior Sourcing Manager,1,1,1,1,2,1
microsoft,Senior Spportability Program Manager,5,4,5,4,5,4
microsoft,Senior Staff Software Engineer,3,3,3,3,4,3
microsoft,Senior Strategist,2,2,1,2,4,1
microsoft,Senior Strategy Analyst,5,4,4,4,4,4
microsoft,Senior Supply Chain Manager,5,2,4,3,3,3
microsoft,Senior Support Eng,3,1,3,3,3,3
microsoft,Senior Support Engineer,4,3,4,4,4,3
microsoft,Senior Support Escalation Engineer,4,3,3,4,4,3
microsoft,Senior Systems Engineer,4,3,4,4,4,3
microsoft,Senior TAM,4,1,1,2,2,1
microsoft,Senior Talent Sourcer,4,5,5,3,4,3
microsoft,Senior Tech Writer,5,5,4,4,5,3
microsoft,Senior Technical Account Manager,4,4,4,4,4,3
microsoft,Senior Technical Audience Marketing Manager At Microsoft,5,5,4,5,5,5
microsoft,Senior Technical Evangelist,5,5,5,5,5,5
microsoft,Senior Technical Product Manager,3,2,1,2,5,2
microsoft,Senior Technical Program Manager,4,3,3,3,4,3
microsoft,Senior Technical Project Manager,5,3,4,5,4,2
microsoft,Senior Technical Support Engineer,5,3,4,4,4,4
microsoft,Senior Technical Writer,4,5,4,4,5,4
microsoft,Senior Technology Specialist,5,5,4,4,4,2
microsoft,Senior Technology Strategist,4,4,4,4,4,4
microsoft,Senior Test Lead,4,4,4,3,4,3
microsoft,Senior USer Researcher,5,4,4,5,5,5
microsoft,Senior User Experience,5,4,5,4,4,4
microsoft,Senior User Experience Architect,5,5,4,4,4,5
microsoft,Senior User Experience Designer,4,5,4,4,4,3
microsoft,Senior User Experience Desingner,4,5,3,4,5,3
microsoft,Senior User Experience Manager,5,5,4,5,5,4
microsoft,Senior Visual Designer,2,3,3,3,3,3
microsoft,Senor Marketing Manager,2,3,4,2,4,2
microsoft,Service,5,4,5,4,3,5
microsoft,Service Delivery Engineer,4,4,5,4,5,5
microsoft,Service Delivery Manager,4,4,5,4,4,4
microsoft,Service Engineer,4,3,4,4,4,3
microsoft,Service Engineer II,4,4,4,4,5,4
microsoft,Service Engineering Manager,5,5,5,3,5,3
microsoft,Service Lead,4,2,5,4,5,3
microsoft,Service Level Manager,3,3,3,3,4,2
microsoft,Service Manager,4,3,3,4,5,3
microsoft,Service Operations,5,5,5,5,5,5
microsoft,Services,4,4,5,4,4,3
microsoft,Services Account Executive,5,5,4,1,4,2
microsoft,Services Advisor,4,4,4,4,5,3
microsoft,Services Inside Sales Representative,5,5,4,5,5,5
microsoft,Services Partner Lead,5,5,5,5,5,5
microsoft,Services Sales,4,1,3,2,4,1
microsoft,Services Sales Director,5,2,5,5,5,4
microsoft,Services Sales Executive,3,3,2,2,4,1
microsoft,SharePoint Online Support Engineer,4,4,4,4,4,4
microsoft,Sharepoint Engineer,5,3,4,5,5,4
microsoft,Sharepoint Support Engineer,4,3,4,3,4,3
microsoft,Site Manager,5,5,4,5,5,3
microsoft,Site Manager II,4,5,4,4,5,2
microsoft,Social Media Community Manager,5,5,5,5,5,5
microsoft,Social Media Program Manager,4,3,4,4,4,3
microsoft,Social Support Analyst,3,2,5,2,3,4
microsoft,Softeware Development Engineer In Test,4,4,4,4,4,2
microsoft,Softwa,4,5,5,5,4,4
microsoft,Software,4,4,5,5,4,3
microsoft,Software Analyst/Developer,5,5,5,2,5,4
microsoft,Software Applications Developer,5,5,5,5,5,5
microsoft,Software Architect,3,3,4,4,4,3
microsoft,Software Design Engineer,4,4,4,4,4,3
microsoft,Software Design Engineer (SDE),5,4,5,5,4,4
microsoft,Software Design Engineer - Test,3,4,3,3,4,3
microsoft,Software Design Engineer I (SDE I),5,4,5,4,5,4
microsoft,Software Design Engineer II,3,3,3,3,3,3
microsoft,Software Design Engineer II (SDE II),2,3,4,2,4,1
microsoft,Software Design Engineer In Test,2,3,4,2,3,3
microsoft,Software Design Engineer In Test - II,5,5,5,5,4,5
microsoft,Software Design Engineer Test II,4,4,4,4,5,2
microsoft,Software Design Engineer ||,4,3,5,4,4,2
microsoft,Software Dev Engineer,3,3,4,4,3,4
microsoft,Software Develop Engineer,4,4,4,4,4,3
microsoft,Software Developer,4,4,4,4,4,3
microsoft,Software Developer Engineer,4,4,4,4,5,4
microsoft,Software Developer II,3,4,3,3,4,3
microsoft,Software Developer IV,5,5,5,5,5,5
microsoft,Software Developer In Test II,3,2,4,3,2,1
microsoft,Software Development Engineer,4,4,4,4,4,3
microsoft,Software Development Engineer (SDE II),4,3,4,4,4,4
microsoft,Software Development Engineer (SDE),4,4,4,4,4,3
microsoft,Software Development Engineer (SDE) I,3,3,4,4,4,3
microsoft,Software Development Engineer (SDE) II,4,4,4,4,4,3
microsoft,Software Development Engineer - Contractor,5,4,4,4,3,4
microsoft,Software Development Engineer I,4,4,4,4,4,3
microsoft,Software Development Engineer II,4,4,4,4,4,3
microsoft,Software Development Engineer II/Senior Development Lead,3,3,4,4,4,3
microsoft,Software Development Engineer In Test,3,3,4,3,4,3
microsoft,Software Development Engineer In Test (SDET),4,4,4,4,4,3
microsoft,Software Development Engineer In Test (SDET) I,3,4,4,4,4,3
microsoft,Software Development Engineer In Test (SDET) II,4,4,4,4,4,3
microsoft,Software Development Engineer In Test (SDET) III,3,3,4,4,4,3
microsoft,Software Development Engineer In Test II,4,4,4,4,4,3
microsoft,Software Development Engineer In Test Intern,5,4,5,5,5,4
microsoft,Software Development Engineer Intern,4,4,4,4,5,4
microsoft,Software Development Engineer in Test II,3,2,4,3,4,2
microsoft,Software Development Engineer ||,5,4,5,5,5,4
microsoft,Software Development Engineer-II,4,4,5,4,4,4
microsoft,Software Development Lead,4,5,4,4,5,3
microsoft,Software Development Manager,4,4,4,4,4,3
microsoft,Software Engineer,4,4,4,4,4,3
microsoft,Software Engineer -2,4,4,4,4,4,4
microsoft,Software Engineer -II,3,3,3,3,3,3
microsoft,Software Engineer I,5,5,5,5,5,5
microsoft,Software Engineer II,4,4,4,4,4,3
microsoft,Software Engineer In Test,3,3,4,3,4,3
microsoft,Software Engineer In Test II,4,4,3,3,4,3
microsoft,Software Engineer Lead II,4,3,5,5,5,3
microsoft,Software Engineer |,4,3,4,4,4,3
microsoft,Software Engineer-II,4,5,4,4,4,4
microsoft,Software Engineering,5,5,5,5,5,5
microsoft,Software Engineering Intern,3,4,4,2,4,3
microsoft,Software Engineering Lead,5,5,5,5,5,5
microsoft,Software Engineering Manager,4,4,4,4,4,3
microsoft,Software Programmer,5,4,5,5,5,3
microsoft,Software Test Engineer,5,4,5,5,5,5
microsoft,Software Testing Engineer,4,5,4,4,4,3
microsoft,Solution Architect,5,3,5,4,4,4
microsoft,Solution Manager,4,3,4,4,4,4
microsoft,Solution Sales Manager,4,2,4,2,5,4
microsoft,Solution Sales Professional,4,4,3,3,4,4
microsoft,Solution Sales Specialist,4,3,4,4,4,4
microsoft,Solution Specialist,4,4,4,4,4,3
microsoft,Solution Specialist Professional,5,5,5,5,4,3
microsoft,Solutions Architect,4,3,4,4,4,3
microsoft,Solutions Manager,5,5,5,5,5,4
microsoft,Solutions Sales Professional,4,5,4,2,4,4
microsoft,Solutions Sales Specialist,4,4,4,4,4,4
microsoft,Solutions Specialist,4,4,4,3,4,3
microsoft,Solutions Specialist - EPG Field Sales,4,4,4,3,5,2
microsoft,Sourcing Operations,5,4,5,5,5,4
microsoft,Sr Escalation Engineer,4,3,3,4,4,2
microsoft,Sr. Human Resources Manager,4,4,4,5,5,4
microsoft,Staffing Associate,4,3,3,3,3,3
microsoft,Staffing Consultant,4,4,4,4,4,4
microsoft,Staffing Manager,4,4,4,4,4,4
microsoft,Store Manager,4,3,4,3,4,4
microsoft,Strategy Manager,5,5,4,4,4,4
microsoft,Strategy and Planning,4,4,4,4,4,4
microsoft,Subject Matter Expert,4,3,5,4,3,4
microsoft,Supervisor,4,3,3,3,3,3
microsoft,Supply Chain,4,4,3,4,4,3
microsoft,Supply Chain IV,4,4,4,3,4,3
microsoft,Supply Chain Manager,5,5,5,5,5,5
microsoft,Supply Chain Planner,4,2,3,4,4,3
microsoft,Supply Planner,4,5,4,4,4,3
microsoft,Support,4,4,4,4,4,3
microsoft,Support Engineer,4,3,4,4,4,3
microsoft,Support Escalation Engineer,4,4,4,4,4,4
microsoft,Support Practice Manager,4,4,5,4,3,3
microsoft,Support Specialist,5,4,5,5,5,5
microsoft,Supportability Program Manager,4,4,4,4,4,3
microsoft,Systems Administrator,4,4,3,4,4,3
microsoft,Systems Analyst,3,3,3,3,4,2
microsoft,Systems Developer,2,4,4,4,4,5
microsoft,Systems Engineer,4,4,4,4,4,3
microsoft,Systems Engineer - COntractor,4,5,4,1,4,3
microsoft,TAM,5,2,3,5,5,3
microsoft,TECHNOLOGIST SAP,4,5,4,4,4,4
microsoft,TECHNOLOGISTS,4,4,5,4,4,3
microsoft,TSP,2,4,3,3,3,2
microsoft,TSP Applications and Infra,1,3,2,1,1,1
microsoft,Talent Acquisition Consultant,5,4,5,5,4,4
microsoft,Talent Acquisition Leader,5,3,5,5,3,4
microsoft,Talent Acquisition Manager,4,3,5,4,4,4
microsoft,Talent Sourcer,4,5,5,4,5,5
microsoft,Tax Director,4,5,4,4,4,4
microsoft,Teacher,5,4,5,4,5,4
microsoft,Team Leader,2,3,3,3,2,3
microsoft,Team Leader for Cloud Services (Escalation Engineer),4,2,3,5,4,3
microsoft,Team Manager,5,4,5,4,4,4
microsoft,Team Member,3,4,4,3,3,4
microsoft,Tech Sales,5,2,5,4,4,4
microsoft,Tech Specialist,4,3,5,5,4,4
microsoft,Tech Support,4,3,5,4,4,4
microsoft,Technical Account Manager,4,4,4,4,4,4
microsoft,Technical Account Manager | Service Delivery Manager,3,3,4,4,4,3
